global_cycle,session,raw_cycle,filename,n_points,n_points_ox,n_points_red,E_min,E_max,I_min_mA,I_max_mA,I_mean_mA,Q_ox_mC,Q_red_mC,Q_total_mC
621,0,310,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000175,1.5899342,-0.007238013625055013,0.2664255823953263,0.04596434474539326,2.6235745229033265,,2.6235745229033265
622,0,311,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091074,1.5999815,-0.1880822833475184,0.1952960101120609,-0.012967867996979018,,-0.8067503284454491,-0.8067503284454491
623,0,311,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000169,1.5898423,-0.007268880246261822,0.2657030242219298,0.04544374866391084,2.627803693150802,,2.627803693150802
624,0,312,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090966,1.5999514,-0.1876614766624378,0.1960988870781399,-0.012428049920449066,,-0.8114063819406339,-0.8114063819406339
625,0,312,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,0.99999917,1.5901303,-0.008450877852737904,0.2668687713976839,0.045431168390750655,2.6388534958994336,,2.6388534958994336
626,0,313,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091054,1.5999814,-0.1886236729941402,0.1959910112268785,-0.013167659777485418,,-0.8185067559150241,-0.8185067559150241
627,0,313,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000253,1.5906223,-0.008729156727592169,0.2688954247988078,0.04570198878244144,2.6468218699738073,,2.6468218699738073
628,0,314,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091054,1.5999893,-0.1888125220585577,0.196126874287923,-0.01312071981631614,,-0.8158763113267247,-0.8158763113267247
629,0,314,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000175,1.590428,-0.007738352753221989,0.268669704057884,0.04622970176779796,2.6465828123811965,,2.6465828123811965
630,0,315,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999862,-0.1887797031405185,0.1952952704121991,-0.013205616130126403,,-0.8208807146630526,-0.8208807146630526
631,0,315,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000197,1.5896384,-0.007274068749861556,0.2690381804456194,0.045557819662001585,2.632108572824587,,2.632108572824587
632,0,316,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091074,1.5999651,-0.1888390520658736,0.1972603805008389,-0.013533642320734814,,-0.840404510256354,-0.840404510256354
633,0,316,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.000029,1.590242,-0.007542626831032663,0.2688807279761032,0.04573193804416163,2.63631356161545,,2.63631356161545
634,0,317,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999682,-0.1892190780850251,0.1960099279880523,-0.013577400929421267,,-0.8428476696390295,-0.8428476696390295
635,0,317,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000151,1.591328,-0.007669075111081364,0.2706340763158659,0.04615041097749341,2.662668706433194,,2.662668706433194
636,0,318,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999889,-0.189528873591545,0.1966389770309132,-0.013511802551754108,,-0.8391692286283258,-0.8391692286283258
637,0,318,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000204,1.589836,-0.007338386586165847,0.2710021734267036,0.04577489184770719,2.64015500255252,,2.64015500255252
638,0,319,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091074,1.5999665,-0.1893625276559889,0.1972642141144445,-0.013799733696433237,,-0.8563038193183224,-0.8563038193183224
639,0,319,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000156,1.5913379,-0.007646901505615783,0.2720527964830538,0.046073297423375875,2.6593642548546588,,2.6593642548546588
640,0,320,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091074,1.5999657,-0.1893012876566598,0.1969069009873921,-0.013938935270056603,,-0.8644239787311796,-0.8644239787311796
641,0,320,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000255,1.5902323,-0.008238174863869234,0.2720986225083033,0.04589222857895061,2.6406094286585584,,2.6406094286585584
642,0,321,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091074,1.5999796,-0.1898338891834763,0.1964056176297805,-0.014047782824708163,,-0.8708264782594101,-0.8708264782594101
643,0,321,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000174,1.5902283,-0.00784301837248838,0.2721814863964296,0.0460866106832102,2.6468287886789716,,2.6468287886789716
644,0,322,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999682,-0.1894060752855085,0.1966644711792469,-0.013920206805083457,,-0.8632894683813815,-0.8632894683813815
645,0,322,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000317,1.5897342,-0.008154453951865454,0.2729887283995005,0.04598105917775204,2.6392379537934962,,2.6392379537934962
646,0,323,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091114,1.5999688,-0.1901294465451606,0.196211342513561,-0.014109479377470934,,-0.8744396394678999,-0.8744396394678999
647,0,323,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000192,1.5901638,-0.007457048840242994,0.2735921153607887,0.04675584321792087,2.6513242662205503,,2.6513242662205503
648,0,324,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091027,1.5999651,-0.1898905850082366,0.1968938546336215,-0.013502153084009792,,-0.8753917465058348,-0.8753917465058348
649,0,324,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000052,1.5900322,-0.01010706834495068,0.274865326104945,0.04586564275348741,2.653768779177281,,2.653768779177281
650,0,325,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999838,-0.1904395286605158,0.1952372058294714,-0.014188065473392415,,-0.8790355796243557,-0.8790355796243557
651,0,325,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000144,1.5896342,-0.008597258711233735,0.2744914041366062,0.045809574960787046,2.641783229974735,,2.641783229974735
652,0,326,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091054,1.5999739,-0.1903303622024479,0.1963129953758137,-0.014365280054280451,,-0.8896524486987684,-0.8896524486987684
653,0,326,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000267,1.5898658,-0.008378893877802926,0.2751599303813674,0.04661624289239035,2.653609237241599,,2.653609237241599
654,0,327,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090954,1.5999751,-0.190318663828581,0.1970117312410595,-0.013652309586325915,,-0.8849512709358212,-0.8849512709358212
655,0,327,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,0.99999809,1.5909339,-0.009340867400169373,0.2758413275008047,0.04643611145934558,2.6647804212587167,,2.6647804212587167
656,0,328,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091026,1.5999514,-0.1905136837980309,0.1965169942249423,-0.01396436714083166,,-0.9032812886524817,-0.9032812886524817
657,0,328,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000051,1.5897243,-0.01003897655755281,0.2758843880796247,0.04560174251793807,2.645134014472537,,2.645134014472537
658,0,329,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999936,-0.1912966370567898,0.1943338585120657,-0.014628943886813142,,-0.9049854822615914,-0.9049854822615914
659,0,329,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000138,1.5908262,-0.008327354153152555,0.2759838713908388,0.04576474544764487,2.6594924058191904,,2.6594924058191904
660,0,330,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091054,1.599987,-0.1913979659752343,0.1952211650148517,-0.014715906943015273,,-0.910280825307924,-0.910280825307924
661,0,330,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.000015,1.5898263,-0.007819903879285231,0.2771703273727995,0.04619080425263016,2.651327268040532,,2.651327268040532
662,0,331,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.009137,1.5999881,-0.1916300673261604,0.1957916955153149,-0.01479653709868729,,-0.9150950373380359,-0.9150950373380359
663,0,331,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000196,1.5902205,-0.008544187992811203,0.2779990770315388,0.04624471676312678,2.665967662953602,,2.665967662953602
664,0,332,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091395,1.5999922,-0.1916503711046538,0.1943795553275518,-0.014836189466279487,,-0.9173104829463696,-0.9173104829463696
665,0,332,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000099,1.5913419,-0.008757536133219085,0.2776949955649544,0.04592543080945241,2.672576534633513,,2.672576534633513
666,0,333,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091074,1.5999767,-0.1916608720455653,0.1946213535136647,-0.01499748860031398,,-0.92692514319974,-0.92692514319974
667,0,333,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000281,1.5912416,-0.008566367399433384,0.2783743836421584,0.04682986674354628,2.677537246134086,,2.677537246134086
668,0,334,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091054,1.5999691,-0.1913486830517734,0.1960899539291859,-0.01497509877490472,,-0.9255699961383826,-0.9255699961383826
669,0,334,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000191,1.5913299,-0.007697701764603465,0.2796607079660309,0.04658390409337688,2.6846173219532328,,2.6846173219532328
670,0,335,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999808,-0.192264399451803,0.194847142871688,-0.01501749082625329,,-0.9281187657041657,-0.9281187657041657
671,0,335,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.000028,1.5897225,-0.008584047060297889,0.280096745171706,0.046260921126641895,2.6639107463953384,,2.6639107463953384
672,0,336,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999923,-0.1924873531973637,0.1947850334857191,-0.014967037959402999,,-0.9251936135073644,-0.9251936135073644
673,0,336,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000219,1.5900304,-0.007744323034356192,0.2801595320238933,0.04647233087546772,2.669426780174376,,2.669426780174376
674,0,337,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999848,-0.1923541023993711,0.1954997256398201,-0.01518211896940607,,-0.9380263314769047,-0.9380263314769047
675,0,337,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000224,1.590832,-0.009186577890068291,0.2809018749447207,0.04651533636094558,2.677420204048313,,2.677420204048313
676,0,338,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091074,1.5999842,-0.1922783606479843,0.1939098876900971,-0.015260026473818984,,-0.9424067035764391,-0.9424067035764391
677,0,338,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000259,1.5900205,-0.008657657710666011,0.2809671090656738,0.046011517875704656,2.66357084363371,,2.66357084363371
678,0,339,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091513,1.6000031,-0.193055934562965,0.193238634130229,-0.015432219702973399,,-0.9524047268341392,-0.9524047268341392
679,0,339,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,0.99995363,1.5897304,-0.01165983360260725,0.2828307996318347,0.04607462063737268,2.6672488250472215,,2.6672488250472215
680,0,340,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091438,1.5999895,-0.1928920800070344,0.1950999225179355,-0.01537873576255523,,-0.9493583144883581,-0.9493583144883581
681,0,340,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000185,1.5900344,-0.007957299070988466,0.2821779161756997,0.04608582089769577,2.672886601769643,,2.672886601769643
682,0,341,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.599986,-0.1929609408441388,0.1936855537276112,-0.01538504322436661,,-0.9497297481602346,-0.9497297481602346
683,0,341,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000288,1.5906421,-0.008858935705021678,0.2828022549618728,0.04641609177717299,2.6892246512991806,,2.6892246512991806
684,0,342,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091074,1.5999752,-0.1928261788596806,0.1951861965495186,-0.01550597224599728,,-0.9569242976339538,-0.9569242976339538
685,0,342,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000231,1.5906283,-0.007785205868873504,0.2830384301742397,0.046398650655996465,2.6854753201996107,,2.6854753201996107
686,0,343,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091463,1.5999959,-0.1933864675577093,0.1929829355615831,-0.015568830027206233,,-0.9603711439098085,-0.9603711439098085
687,0,343,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.000015,1.5901459,-0.008331132761668414,0.2839865070673029,0.046389468306430495,2.67631415973188,,2.67631415973188
688,0,344,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091153,1.5999925,-0.193320312105167,0.1941834102783885,-0.015722975012859314,,-0.9696376455875368,-0.9696376455875368
689,0,344,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000317,1.5895267,-0.008291224110871555,0.2844221890086441,0.046316813995268276,2.67101876117019,,2.67101876117019
690,0,345,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091114,1.5999852,-0.1930812057590234,0.193987051025033,-0.01580130501704534,,-0.9743041017435862,-0.9743041017435862
691,0,345,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000215,1.5913597,-0.007809964800463504,0.2848531383921245,0.046839585367591474,2.697277603128194,,2.697277603128194
692,0,346,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091,1.5999653,-0.1950257417134537,0.1943311843535175,-0.015278270309566855,,-0.9801189919817809,-0.9801189919817809
693,0,346,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000026,1.5913399,-0.009062769822776318,0.2856069843631919,0.046511233584157194,2.6982483860053104,,2.6982483860053104
694,0,347,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091054,1.5999769,-0.193357079375903,0.194212642394834,-0.015900918788234183,,-0.9802173597169299,-0.9802173597169299
695,0,347,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000257,1.59113,-0.008785800839012314,0.2861759742014431,0.04734504938402355,2.7131057461975274,,2.7131057461975274
696,0,348,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091133,1.5999917,-0.1938449972673566,0.192958983459643,-0.015896575520720237,,-0.9798340400311184,-0.9798340400311184
697,0,348,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000194,1.5912281,-0.008092858518163382,0.2861748350310096,0.04686684534788476,2.7118032620090515,,2.7118032620090515
698,0,349,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091114,1.5999932,-0.1941846668690159,0.1929389940840855,-0.015807540668748288,,-0.9745354170329751,-0.9745354170329751
699,0,349,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000236,1.5895255,-0.009525872456530748,0.2881062825609684,0.04680047443178217,2.6917788428532665,,2.6917788428532665
700,0,350,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091114,1.5999752,-0.1942011536678061,0.1952205912486927,-0.015779377221302193,,-0.9731214835687827,-0.9731214835687827
701,0,350,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000169,1.590628,-0.008083776789757899,0.2878773236365435,0.047365888458187316,2.7210837599992788,,2.7210837599992788
702,0,351,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091114,1.5999901,-0.1947148660986051,0.1942926110892458,-0.015862441460550592,,-0.9780242384152292,-0.9780242384152292
703,0,351,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000246,1.5906303,-0.007821628782645921,0.288316905168983,0.04713095984787221,2.722524609328185,,2.722524609328185
704,0,352,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999836,-0.1950145258844906,0.1950940117239952,-0.01582245741605235,,-0.9757374746580108,-0.9757374746580108
705,0,352,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.000017,1.5897286,-0.00810200341531736,0.2902105999650706,0.04752875220012338,2.709440189261175,,2.709440189261175
706,0,353,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091114,1.5999879,-0.1948851603642914,0.1943326070904723,-0.01605173032999753,,-0.9892296345813646,-0.9892296345813646
707,0,353,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000246,1.5908341,-0.008976283571904616,0.2912142805218241,0.04748116974589225,2.727093931809442,,2.727093931809442
708,0,354,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091074,1.5999814,-0.1949861118881149,0.1948748489513115,-0.015954694760150972,,-0.9835827683222741,-0.9835827683222741
709,0,354,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000232,1.5906222,-0.007926074827539941,0.2914046095342901,0.04744065104074316,2.7333456193049535,,2.7333456193049535
710,0,355,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091428,1.6000029,-0.1954424888948001,0.194523913056954,-0.01600909660134242,,-0.9867548856258732,-0.9867548856258732
711,0,355,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000145,1.5900303,-0.008534615044482052,0.2919414894419772,0.04707372588194088,2.719834147610649,,2.719834147610649
712,0,356,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091133,1.5999888,-0.1952807196302935,0.1945002004504195,-0.016182107208939273,,-0.9970263053325021,-0.9970263053325021
713,0,356,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000296,1.5909262,-0.008936529338825522,0.2919034569640182,0.04790491882303264,2.739280644918619,,2.739280644918619
714,0,357,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999886,-0.1952497580799086,0.1942203983664514,-0.01606023741804345,,-0.9897199267429437,-0.9897199267429437
715,0,357,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000153,1.5906184,-0.008663481858093292,0.2924656564218614,0.04741265107055615,2.7364690618870555,,2.7364690618870555
716,0,358,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091153,1.5999999,-0.1956112603585387,0.1930594077954684,-0.016169813973271826,,-0.996098433663723,-0.996098433663723
717,0,358,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000149,1.5902243,-0.008215247658591465,0.2926240288615807,0.047222650124477926,2.737441620493913,,2.737441620493913
718,0,359,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091566,1.6000016,-0.1956038130502318,0.1942438807176508,-0.01618042144173062,,-0.9967868950697244,-0.9967868950697244
719,0,359,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,0.99995983,1.5903403,-0.01261567417532206,0.2917989539140313,0.047031063776031085,2.727058356040619,,2.727058356040619
720,0,360,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090996,1.5999534,-0.1972050596475512,0.1945211339903912,-0.015797094064032215,,-1.0109917614881596,-1.0109917614881596
721,0,360,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000021,1.5908164,-0.009594147093594074,0.291819544818394,0.047010153982149666,2.7357191704095607,,2.7357191704095607
722,0,361,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090997,1.6000166,-0.1973449236972415,0.1953220519682635,-0.015861247248322566,,-1.0151201473114515,-1.0151201473114515
723,0,361,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000023,1.589758,-0.008258386515080929,0.2922475729456915,0.04714482172064989,2.717557382428311,,2.717557382428311
724,0,362,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091013,1.5999733,-0.1971878032231231,0.194179005920887,-0.015817682419949398,,-1.012796834042785,-1.012796834042785
725,0,362,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000039,1.5902324,-0.00910031609237194,0.2930367939985876,0.04705417715192221,2.7342549297264376,,2.7342549297264376
726,0,363,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999773,-0.1955202484275498,0.1934109363290999,-0.016523854232764708,,-1.017135066715914,-1.017135066715914
727,0,363,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000221,1.5912241,-0.007948335549035263,0.2936533469438158,0.047880444696549056,2.7704467550836447,,2.7704467550836447
728,0,364,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091444,1.5999941,-0.1951351699885713,0.1950447493129306,-0.01611931285035672,,-0.9933683460125878,-0.9933683460125878
729,0,364,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000237,1.5910162,-0.008951404264995036,0.29388622244067,0.04791028217151595,2.759539209547268,,2.759539209547268
730,0,365,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091494,1.5999994,-0.1950600403054614,0.1941253441572188,-0.016104817877148018,,-0.9923996124070434,-0.9923996124070434
731,0,365,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,0.9999516,1.5903183,-0.009783786721527576,0.2947713489522403,0.04767174313101967,2.763454484003792,,2.763454484003792
732,0,366,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091441,1.5999953,-0.1951245902804466,0.1957596474223662,-0.015923542115951636,,-0.9818476252205768,-0.9818476252205768
733,0,366,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000194,1.5897106,-0.008247321419831779,0.2940607413317826,0.047769538784058395,2.7471237969158024,,2.7471237969158024
734,0,367,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091094,1.5999852,-0.1950717852177536,0.1968817343004048,-0.016171113693477786,,-0.9967175823591317,-0.9967175823591317
735,0,367,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000265,1.5906221,-0.009574680398641663,0.2950693149819772,0.04817823026057659,2.763284612120331,,2.763284612120331
736,0,368,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091274,1.5999973,-0.1953534564754507,0.1959958729835658,-0.016124241087288087,,-0.9938469727887812,-0.9938469727887812
