global_cycle,session,raw_cycle,filename,n_points,n_points_ox,n_points_red,E_min,E_max,I_min_mA,I_max_mA,I_mean_mA,Q_ox_mC,Q_red_mC,Q_total_mC
1016,0,508,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,291,0,291,1.0079011,1.6000053,-0.1785737719571023,0.2672737791486406,-0.010203506615433554,,-0.7213953025493526,-0.7213953025493526
1017,0,508,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000215,1.5906233,-0.008506639877078432,0.4951667732567548,0.05173050796102323,2.6388596250619574,,2.6388596250619574
1018,0,509,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,280,0,280,1.0098232,1.5999222,-0.1785824362040325,0.24709810813268,-0.011391448626725326,,-0.7318141028622103,-0.7318141028622103
1019,0,510,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0000752,1.5904535,-0.01225903820401679,0.4903059187554462,0.05070480126754656,2.629705477756436,,2.629705477756436
1020,0,510,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,288,0,288,1.0087829,1.5999846,-0.1773234666787502,0.2603730745613575,-0.011372605345894854,,-0.7330205034654472,-0.7330205034654472
1021,0,510,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,340,340,0,0.99998337,1.5907342,-0.009108013473451138,0.4925098812343469,0.04979322239496917,2.63155106048836,,2.63155106048836
1022,0,511,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,300,0,300,1.0087988,1.5999593,-0.1787063606036419,0.2501836069252179,-0.010480323939685742,,-0.7412698371589345,-0.7412698371589345
1023,0,511,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,328,328,0,0.99999952,1.5909033,-0.01665351940723867,0.4920139498611071,0.05100487869184282,2.635776145201585,,2.635776145201585
1024,0,512,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,295,0,295,1.009825,1.5999269,-0.1797589236425285,0.2468379840657517,-0.011550471795655251,,-0.749209817496946,-0.749209817496946
1025,0,512,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0000254,1.590193,-0.007732158859483584,0.4904946274332467,0.049684206524543285,2.6189396516307766,,2.6189396516307766
1026,0,513,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,295,0,295,1.007799,1.6000011,-0.1796392069484037,0.2749548852443695,-0.011020666184495364,,-0.754058370947187,-0.754058370947187
1027,0,513,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,324,324,0,0.99996042,1.5905081,-0.00937718363302828,0.4902858627484434,0.048139470095820924,2.6223527291131603,,2.6223527291131603
1028,0,514,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,294,0,294,1.008201,1.6000191,-0.1794863574764967,0.2541906448162115,-0.011066409507109918,,-0.7563981324221951,-0.7563981324221951
1029,0,514,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,337,337,0,0.99995136,1.5907438,-0.009176133059736774,0.4908702135040866,0.049357333293075324,2.622129707342161,,2.622129707342161
1030,0,515,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,284,0,284,1.0097191,1.5999131,-0.1793769440005276,0.2474926211113151,-0.01183540178235861,,-0.7616457076083036,-0.7616457076083036
1031,0,515,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000193,1.5912039,-0.009634506848579038,0.4977262953883721,0.052692311041939166,2.6342279119294663,,2.6342279119294663
1032,0,516,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,281,0,281,1.009199,1.6000072,-0.179279079714715,0.2703727185726166,-0.01097592134466201,,-0.7625452378690338,-0.7625452378690338
1033,0,516,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,325,325,0,0.99995136,1.5910152,-0.00842356030631725,0.4887636556267712,0.049784189485073,2.6277812177169464,,2.6277812177169464
1034,0,517,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,297,0,297,1.007599,1.6000233,-0.1795645325438764,0.2826491296291351,-0.011325011259600243,,-0.7704924553369038,-0.7704924553369038
1035,0,517,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,327,327,0,0.99995118,1.5900431,-0.03231415525078774,0.4912025729295495,0.048609958953467064,2.6087079393480646,,2.6087079393480646
1036,0,518,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,281,0,281,1.0091152,1.5999159,-0.1803666721828368,0.2470636353606269,-0.012193391664173624,,-0.7700510484530121,-0.7700510484530121
1037,0,518,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,334,334,0,1.0000154,1.5906895,-0.008962858441778973,0.4943679946306583,0.05181952759067565,2.6217052081446828,,2.6217052081446828
1038,0,519,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,292,0,292,1.008401,1.6000072,-0.1799151181242253,0.2786970138549805,-0.01137771612501433,,-0.7792322805582286,-0.7792322805582286
1039,0,519,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,328,328,0,1.0000013,1.5900929,-0.008830622859727633,0.491973379218944,0.05109746834660168,2.6000379578902155,,2.6000379578902155
1040,0,520,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,293,0,293,1.009499,1.5999713,-0.1803851512360173,0.2555633783340454,-0.011349293569099592,,-0.7799042429588181,-0.7799042429588181
1041,0,520,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000228,1.590536,-0.009215936854894607,0.4915584453146735,0.05169772241441797,2.6187760304947068,,2.6187760304947068
1042,0,521,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,304,0,304,1.0092989,1.5999931,-0.1807327369113159,0.2600946128368378,-0.011232527528255378,,-0.7830346352914604,-0.7830346352914604
1043,0,521,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,355,355,0,0.99999946,1.5905528,-0.03083775378763676,0.4899737577152803,0.04532566904298897,2.619624084119588,,2.619624084119588
1044,0,522,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091149,1.6000012,-0.1812926132748993,0.2498345517593881,-0.011667190569400038,,-0.7866600198690282,-0.7866600198690282
1045,0,522,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,359,359,0,0.99995118,1.5905697,-0.03089121170341969,0.4941427357101027,0.04649021033556603,2.623171497489404,,2.623171497489404
1046,0,523,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,311,0,311,1.0091968,1.5999852,-0.1800024985472273,0.2553615527493611,-0.012490900945905544,,-0.7895947707619557,-0.7895947707619557
1047,0,523,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,361,361,0,0.99999744,1.5912933,-0.02707293443381786,0.4910394825387558,0.046589224520331575,2.6338763521184876,,2.6338763521184876
1048,0,524,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.008803,1.5999773,-0.1817048100851499,0.2668660581111908,-0.011616121307475361,,-0.7911574662828583,-0.7911574662828583
1049,0,524,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,363,363,0,1.0000033,1.5906149,-0.008962237231143196,0.4916481834003257,0.045874686488336994,2.618867725942387,,2.618867725942387
1050,0,525,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.008417,1.6000392,-0.1816825011851142,0.2821336388587952,-0.01169689929600645,,-0.7965731328468939,-0.7965731328468939
1051,0,525,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,343,343,0,0.99998754,1.5903091,-0.009392716333662232,0.4895188452016837,0.04934863110090168,2.617769884228114,,2.617769884228114
1052,0,526,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0089989,1.6000253,-0.1815913411020982,0.2759349644184113,-0.011817378653981138,,-0.8004054524459542,-0.8004054524459542
1053,0,526,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,0.99999952,1.5898929,-0.01649852675643373,0.4905913957840902,0.04874950183521969,2.605560913478963,,2.605560913478963
1054,0,527,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0090374,1.5999291,-0.1819002290969673,0.2683516204357144,-0.012827931341898812,,-0.8106209329420081,-0.8106209329420081
1055,0,527,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,362,362,0,0.99996138,1.5904452,-0.008836654927006228,0.494114462392675,0.046377787189861436,2.611872786531769,,2.611872786531769
1056,0,528,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0096987,1.6000051,-0.1822034762871372,0.2580826078420095,-0.012081756149377607,,-0.8099342772043943,-0.8099342772043943
1057,0,528,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,330,330,0,0.99999946,1.5911218,-0.02014786005020142,0.4917221772326794,0.048700067697949045,2.6287312666038876,,2.6287312666038876
1058,0,529,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0083989,1.6000112,-0.1810133392789375,0.2647876156413037,-0.012115688941897991,,-0.8154067422855666,-0.8154067422855666
1059,0,529,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,344,344,0,0.99999946,1.590999,-0.01663209919048397,0.4903505625858191,0.04750123469148914,2.6229453089944865,,2.6229453089944865
1060,0,530,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0085008,1.5999613,-0.1836091243136093,0.254882425069809,-0.012153224246604536,,-0.8181448714972852,-0.8181448714972852
1061,0,530,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,361,361,0,1.0000014,1.5913429,-0.01634538327546223,0.4936491702001842,0.045442478702950685,2.635195722479198,,2.635195722479198
1062,0,531,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090108,1.5999931,-0.1835224764653488,0.2502953944646791,-0.011939365505469353,,-0.8013942891981999,-0.8013942891981999
1063,0,531,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,347,347,0,1.0000113,1.5908359,-0.01688962566423352,0.4953039672437125,0.045828714794191705,2.6323252568896023,,2.6323252568896023
1064,0,532,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,311,0,311,1.009171,1.5999687,-0.1833340479877466,0.2585970796644688,-0.012677979109586963,,-0.8034396711350726,-0.8034396711350726
1065,0,532,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,363,363,0,0.99997145,1.5903389,-0.02906161919236183,0.4941882469507421,0.046565354864191916,2.6225214792075207,,2.6225214792075207
1066,0,533,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091029,1.5999932,-0.1839342258251921,0.2495845462317052,-0.012031442429006627,,-0.8072119632175031,-0.8072119632175031
1067,0,533,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,359,359,0,0.99995136,1.590342,-0.01004864535526051,0.4889682223567239,0.04623737489520373,2.619999050389122,,2.619999050389122
1068,0,534,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0087129,1.6000051,-0.1826551237025789,0.2751649022102356,-0.011984476128891338,,-0.8119171975751732,-0.8119171975751732
1069,0,534,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,361,361,0,1.0000134,1.5916352,-0.00985027407961897,0.4943435605606421,0.046583693833855036,2.6482366645330626,,2.6482366645330626
1070,0,535,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0084769,1.5999659,-0.1845390163451934,0.2431589391301658,-0.01295236768903508,,-0.8154960403451703,-0.8154960403451703
1071,0,535,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,344,344,0,1.000049,1.5910541,-0.01525593451129235,0.4890581169692574,0.04770340935097717,2.636782202271206,,2.636782202271206
1072,0,536,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0097048,1.5999613,-0.1837253359664186,0.2603110373020172,-0.012146338654702306,,-0.8171259114463341,-0.8171259114463341
1073,0,536,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,347,347,0,1.0000054,1.5913222,-0.01041380700757275,0.4910091067514557,0.04819458385819306,2.643615764686753,,2.643615764686753
1074,0,537,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0088109,1.5999969,-0.185657356215283,0.2534695863723755,-0.013031806506792072,,-0.8206403745069979,-0.8206403745069979
1075,0,537,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,355,355,0,1.0000114,1.5914389,-0.01611481998723163,0.4921472623913612,0.04827884213215638,2.646061402380118,,2.646061402380118
1076,0,538,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090029,1.6000011,-0.1846861024976127,0.2608652200470569,-0.012252174882813896,,-0.8225142979162443,-0.8225142979162443
1077,0,538,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,354,354,0,1.0000033,1.5901471,-0.02703475207090378,0.4936431489549049,0.04558480589278371,2.6195108877967463,,2.6195108877967463
1078,0,539,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0090989,1.6000072,-0.1849148524835202,0.253562400846377,-0.01225813023008067,,-0.8245026029829517,-0.8245026029829517
1079,0,539,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,342,342,0,0.99999946,1.5904852,-0.01383879501372576,0.4973100874061167,0.046463538803697635,2.6255058664751925,,2.6255058664751925
1080,0,540,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0096987,1.6000391,-0.186163255327819,0.269086173695066,-0.01209012685698483,,-0.8163435994479561,-0.8163435994479561
1081,0,540,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,349,349,0,0.99995136,1.5901933,-0.008099999013385761,0.4960944526005004,0.0480693857662748,2.6488081297874357,,2.6488081297874357
1082,0,541,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,311,0,311,1.0092009,1.5999851,-0.1855185952404874,0.2627930045127869,-0.012679929738538945,,-0.8009247777366479,-0.8009247777366479
1083,0,541,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,0.99995136,1.5907046,-0.006943302351451547,0.4952434429469781,0.04618856672444874,2.6553443810550865,,2.6553443810550865
1084,0,542,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0097069,1.6000012,-0.1859035142390986,0.2524431445028466,-0.0119772155191313,,-0.8037669370656004,-0.8037669370656004
1085,0,542,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,364,364,0,1.0000434,1.5916982,-0.01743215835712694,0.4979084649755938,0.047686024021275954,2.667336248675537,,2.667336248675537
1086,0,543,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,311,0,311,1.0097648,1.5999569,-0.1853363185563579,0.2682496986605907,-0.01266725528810093,,-0.7993716152840502,-0.7993716152840502
1087,0,543,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,360,360,0,0.99996537,1.5912757,-0.007901679697293724,0.4968569178681044,0.04711541549576711,2.675651531273199,,2.675651531273199
1088,0,544,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,310,0,310,1.0095989,1.5999892,-0.1838823758778325,0.2632130682468414,-0.011768008013923968,,-0.7945242645969816,-0.7945242645969816
1089,0,544,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,362,362,0,0.99999946,1.5908546,-0.00981443002820015,0.4974732299847791,0.04838801557912396,2.6685673092920554,,2.6685673092920554
1090,0,545,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,310,0,310,1.009869,1.5999573,-0.185661561170833,0.272811682451339,-0.012511959812833342,,-0.7939438460161735,-0.7939438460161735
1091,0,545,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,363,363,0,0.99997211,1.5899045,-0.007535460405051708,0.5022849291291163,0.04599413246029543,2.6478290271544878,,2.6478290271544878
1092,0,546,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,307,0,307,1.008857,1.6000032,-0.1861290939321407,0.2541555085259928,-0.011736893335881968,,-0.8024101211370218,-0.8024101211370218
1093,0,546,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,352,352,0,1.0000074,1.5912452,-0.00755516579374671,0.5043284749137102,0.04994218437194082,2.6786614395936312,,2.6786614395936312
1094,0,547,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,310,0,310,1.0093108,1.5999532,-0.1863333122133969,0.2729666427425714,-0.011867114752644806,,-0.8037580998049081,-0.8037580998049081
1095,0,547,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,347,347,0,1.0000113,1.590605,-0.009828639344994727,0.5031362085840723,0.04745625437034771,2.6606898097685967,,2.6606898097685967
1096,0,548,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,309,0,309,1.0087229,1.5999178,-0.1860473131318043,0.2700248324289556,-0.012695777913062796,,-0.8091065908356858,-0.8091065908356858
1097,0,548,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0000234,1.5915291,-0.0174265937641897,0.5034535094162855,0.04857686431998853,2.6852765811999935,,2.6852765811999935
1098,0,549,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,306,0,306,1.0085049,1.6000392,-0.1873847030514568,0.2772141396999359,-0.011804313413620838,,-0.8132716958996085,-0.8132716958996085
1099,0,549,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,353,353,0,1.0000055,1.5905628,-0.01676627404420922,0.5003518871913766,0.04718815527034453,2.652146269408118,,2.652146269408118
1100,0,550,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.008549,1.6000233,-0.1860748956695859,0.2776405513286591,-0.012049454845922564,,-0.8166590999282397,-0.8166590999282397
1101,0,550,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,349,349,0,0.99999952,1.590495,-0.01708495293986867,0.5037592241107465,0.047899451638581544,2.651684901646542,,2.651684901646542
1102,0,551,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,303,0,303,1.008799,1.6000053,-0.1873318633423144,0.2808544337749481,-0.011443424921491217,,-0.7839234816629913,-0.7839234816629913
1103,0,551,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,347,347,0,0.99995136,1.5899681,-0.01031255335980111,0.5048243830304333,0.04968334116028013,2.6817945558884055,,2.6817945558884055
1104,0,552,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,311,0,311,1.0083028,1.5999751,-0.1880963126638158,0.2596427798271179,-0.011369989295596258,,-0.7759445545323989,-0.7759445545323989
1105,0,552,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,351,351,0,1.0000035,1.591089,-0.01695290913440936,0.5022813585055692,0.04839708285403688,2.6973572323841095,,2.6973572323841095
1106,0,553,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,307,0,307,1.0095608,1.5999514,-0.1879064231803436,0.2815567783334036,-0.012274882800734462,,-0.7815730033521362,-0.7815730033521362
1107,0,553,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,358,358,0,0.99996144,1.591149,-0.02683047391474247,0.5045798966069452,0.047776650546747734,2.7020104131176517,,2.7020104131176517
1108,0,554,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,309,0,309,1.0082009,1.5999612,-0.1878577458589288,0.2658669054508209,-0.011603666084562805,,-0.7884845608813273,-0.7884845608813273
1109,0,554,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,355,355,0,1.0000013,1.5912415,-0.009138773402285832,0.5022966298926357,0.04753628274373894,2.69683128055513,,2.69683128055513
1110,0,555,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,300,0,300,1.0091029,1.5999973,-0.1892103597885435,0.2811089754104614,-0.011401929074895926,,-0.7914087258077084,-0.7914087258077084
1111,0,555,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,350,350,0,1.0000033,1.5906757,-0.009165289811789988,0.5028346446585008,0.049924464784540774,2.6872363463326527,,2.6872363463326527
1112,0,556,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,308,0,308,1.0091989,1.5999612,-0.1886797202719865,0.2749830989733981,-0.011760893871471017,,-0.7991538378557412,-0.7991538378557412
1113,0,556,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,356,356,0,0.99999952,1.5907203,-0.01683185219197819,0.5018133507367538,0.047006455603797584,2.6823854667693583,,2.6823854667693583
1114,0,557,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,309,0,309,1.0081989,1.6000313,-0.1865064267876759,0.2858375310897827,-0.011675725567788677,,-0.8057234581694316,-0.8057234581694316
1115,0,557,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,364,364,0,0.99999946,1.5909489,-0.008661642486247928,0.4978923211775187,0.04724942585441988,2.679658557150241,,2.679658557150241
1116,0,558,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,305,0,305,1.008599,1.5999832,-0.1876823320092048,0.2742633819580078,-0.012044954819144096,,-0.812373047533369,-0.812373047533369
1117,0,558,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,358,358,0,0.99999946,1.589946,-0.02628191746771336,0.5074548141674261,0.04883996227592815,2.653577802257038,,2.653577802257038
1118,0,559,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,304,0,304,1.009599,1.5999752,-0.1879934573832616,0.2722133022287609,-0.012052713594929905,,-0.8178845551253705,-0.8178845551253705
1119,0,559,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,340,340,0,0.99999952,1.5902618,-0.016994137286573,0.4985877738830018,0.04754928804980859,2.6644536348690777,,2.6644536348690777
1120,0,560,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,308,0,308,1.0091989,1.6000272,-0.187691234411608,0.2558872433418922,-0.01222483694356874,,-0.8258419685899508,-0.8258419685899508
1121,0,560,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,354,354,0,0.99999952,1.5911001,-0.01691444772903038,0.5032942639073248,0.051008286120939654,2.672652961998626,,2.672652961998626
1122,0,561,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,303,0,303,1.0082029,1.6000092,-0.1897962712589212,0.2836355268955231,-0.012162103604126692,,-0.8305638773817046,-0.8305638773817046
1123,0,561,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,364,364,0,1.0000033,1.5902081,-0.008976409202418639,0.5039388507575695,0.04713106360317581,2.6535790216352484,,2.6535790216352484
1124,0,562,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.008109,1.6000073,-0.189046155472548,0.2795688807964325,-0.012301024953076308,,-0.8334837225159315,-0.8334837225159315
1125,0,562,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,358,358,0,1.0000093,1.5899613,-0.007863091245833578,0.5010070765922341,0.04771017432347343,2.646761692207908,,2.646761692207908
1126,0,563,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,307,0,307,1.0095651,1.5999548,-0.190443591789912,0.2527570795753729,-0.01321776053214444,,-0.8428096049395811,-0.8428096049395811
1127,0,563,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,0.99996817,1.5906979,-0.007371836174025315,0.5048434080908857,0.047934770308670535,2.6605540179497384,,2.6605540179497384
1128,0,564,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,294,0,294,1.0088511,1.599903,-0.1894799568169265,0.2699179685845665,-0.01339385436277465,,-0.8478812343950445,-0.8478812343950445
1129,0,564,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,351,351,0,1.0000013,1.5907171,-0.00859535885546897,0.500879047234297,0.049562558402561685,2.6589631573336896,,2.6589631573336896
